clip_id,text,word_count,language,is_empty,is_very_short
clip_0921,"the previous reference, but it seemed different. That lived into 11s, 50 meters, that was good. We want the same again please. Fox, Fox. So Fox now watch for the way bridge lights on the way. And way bridge, way bridge, way bridge, we're good for time. Okay mate, so coming up to the way bridge.",56,en,False,False
clip_0922,"bridge, comfort stop, go to P1, and the car is pushed clear, go to P2, and then an MGUK start holding.",21,en,False,False
clip_0923,"They pull enough in front of the garage. You've got Hamilton five behind. Hamilton time lap five. Great mode down to six, no weaving. Hamilton not pushing behind the car. Hamilton clear behind. Straight mode to six, no weaving. Steady on track. Portion on track.",45,en,False,False
clip_0924,"of 6, 200 through 7. So weaving down to 11, weaving down to 11. I'm unsure at this stage whether Piastri is going to cool and then push again. I think he'll box. Happy to go in front of him. Strong weaving down to 14. Next car pushing behind.",49,en,False,False
clip_0925,"Hulkenberg fixed second. Okay so key here is good drive through the last couple of corners, strong weaving down to 14. Clear tracking for us. So only car to watch, Hulkenberg 3.5, 3 second. 2.5. Heart throttle, strap 2, good to go.",42,en,False,False
clip_0926,"Off the Berg 1 and I'm on the behind land, a little behind him. And the real set, let's go. Track 1 and box you are safe for 3, welcome. Cheers, Esq. Lift off, you smell a lot of sweet energy in the lab.",44,en,False,False
clip_0927,"A lot going on, I got to do better and turn 11 with the list off. We were 4 pack 8th, 8th at 13th there, that actually was okay. Sorry you didn't see the double yellow flag that nearly got us at the end of the lap as well. Alright. Yeah, could be worse. Okay mate, so pace up please.",60,en,False,False
clip_0928,next on the Delta and again have a think about balance. I think that warm up for us was good on the out lap and we were going to target something. I issues done 14 again with that. My torque is very inconsistent. Turn 11 I had a lot of push on this lap.,54,en,False,False
clip_0929,"14 still the handbrake There is anything you can do to help me a lot Yeah we'll have a look at that one Stay negative on the Delta please Everyone's taking the flags behind Good jump, G3 again, so Yeah, 3 in P6 at the moment",46,en,False,False
clip_0930,"Okay mate, so only other point, we've got constant 15-8-6-3, as well there is performance there, so box now please. So we've got a couple of options as to what we do here for the next run. You can either do two runs, or just a single new run at the end.",52,en,False,False
clip_0931,"I'm still doing the use of the U-SARS. Yeah, that's good work for the way to do it again. Otherwise stop in front of the garage and we will. I need a bank here and the yellow truck or something. That's very easy. Just have a think about that. Yeah, I'm still going basically understeer late.",56,en,False,False
clip_0932,"Well, yep, that was really cold. That one unboxed. That one unboxed. And the new used is the wind decreasing. That was a fair amount of fun.",27,en,False,False
clip_0933,and stop in front of the garage. OK.,8,en,False,False
clip_0934,"I'm going to think about half a turn up from the air again for the... Okay, 3, 2, 1, let's go. So, gentle traction and straight mode to turn 6, please. Gentle traction out at 3 and straight mode to turn 6. SM to turn 6.",46,en,False,False
clip_0935,gentle traction exits. 200 through 7. 200 through 7. Strong weaving down to 11. Coming up nicely. Strong traction exit 13. Strong weaving to 14. You can make it clear in front.,32,en,False,False
clip_0936,"Our throttle, strat 2, and good to go. Remember lift into 11, 30 meters. Last lap, let's push. Strat 14, please. Strat 14, and stay just negative on the Delta. Keep the six at the moment, just rustle to set a time.",42,en,False,False
clip_0937,Holy Russell We've got the two Red Bulls finishing laps right now. I'll let you know where they are They just negative on the Delta please on the way around just Jar just behind us the staff and just behind us only Russell,43,en,False,False
clip_0938,"Tell about Russell, different race. Very good job. The P7, at the time they forced us, all of that, just made a cleaner race, so very good job. Did the lap. Yes, Mike, welcome. I'm well managed as well.",39,en,False,False
clip_0939,"Just saying just negative on the Delta please and the Russell P2 just Okay, well done so boxing now please into the parking lot. I got the smaller I spoke for this so yes",34,en,False,False
clip_0940,"So two and a half to Norris in front and another half to Tencent to the S3. Box box into power front. So, what was the time of the Red Bull? The staff in 33.0, he's in 38 and another 10th and a bit off for Hajar, 33.1.",48,en,False,False
clip_0941,"When he comes to stop P1 and MP0. Alright, good job. Let's make it work tomorrow.",16,en,False,False
clip_0942,Thanks for watching guys!,4,en,False,False
clip_0943,"Skip the blankets. Can you confirm cloud 7? Can I confirm asian cloud 7? Do you want me to do a lot of straights? 0 to 50% properly possible mate. So it's completely normal that you stay in the middle also if you go to the right. Ok mate, so here we are.",53,en,False,False
clip_0944,"We're doing four burnouts, climbing up from the side. Reminder, we've got an empty grid slot in front of us. Four burnouts, empty grid slot in front of us. You can reverse, but you can position good there. Okay guys, so the Strat 7, we're all set. Let's press the burn.",51,en,False,False
clip_0945,"out button now please. Not the blue lights. Pre-start red. Overtake enabled. Car behind Franco. Good job. Time out and it looks good. Great job so far. Car behind three seconds. Third product will not work this evening. OK, let's settle in for now. Good job. Some ports, hawk delivery.",50,en,False,False
clip_0946,I want the gap and any corner blue.,8,en,False,False
clip_0947,"Yeah, understood. Gap 3.7, oars looking good mate, just keep going. Increase management, turn 8. Increase management, turn 8. Watch up trips into 1, down trips into 1. Gap behind 4.1, no driven losses. End time management, that's it. Okay, another step increase of management, turn 8 please. Little bit more management.",52,en,False,False
clip_0948,"Gap behind 4.4, just need to keep watching that front, no more pushing than you did last lap and you did more management as well. 3-4-10 quicker than all cars behind. Gap behind 5 seconds, hour the tyres please, safety car window is open. Does the quads lift? I can make it, doing a great job here, just keep it up.",61,en,False,False
clip_0949,"pulling away. Standby. Everything good. Everything is good, everything good. We're on plan A at the moment. We've done gap 5.5. Who's the car behind? The car behind Franco 5.6. Two seconds behind him is Ocon also on the half. OK, mate, so safety.",44,en,False,False
clip_0950,"car and VSC windows open, safety car and VSC windows open, box, box, box, box. Right, we're going half a turn down onto the hard tyre. Happy with that? Box, box, pick confirm, please. Box, box, pick confirm. Box, box, pick confirm. Box, box, box, box. OK, mate. Hard tyre, half a turn down. Keep in line, we balance, mate.",60,en,False,False
clip_0951,"and we'll go draft one, draft one, stop onto hard tire, clear behind, clear behind. So we're following the Delta please, so just stay positive on that. Our Delta boost, no boost. All this time, detentures, BMS.",37,en,False,False
clip_0952,"Yeah, understood, you're all good mate, no rule for right. So what we're doing now mate, we're staying in Strap 1, we're going to charge the pack to back up and we're going to add warm up where possible. What are these blue lights? Blue lights on the ducts? I'm sure on that one, for now no action required, you're all good.",62,en,False,False
clip_0953,"OK mate, so there's just some safety car warning lights, nothing to worry about. Or a safety car is the car behind. OK mate, so where we are at the moment. We've got Fairman, who's just left the pit lane. He's 12 seconds behind. I thought these blue lights on my dash. They are just warnings for the safety car, I believe mate. No worry.",65,en,False,False
clip_0954,"There is no action required in the new vehicle. Okay mate, so where we are with cars. So Hülkenberg in front did not stop 10 left-hold cars. You've got Leclerc in front of him who did. And then Limblad didn't stop on 10 left-hold cars. So we're currently P9. Four cars in front did not stop. So we've got double yellow at turn two now.",65,en,False,False
clip_0955,"And we've got marshals on track there so Corvian Vernon, who's recovered in one track as well. So all we're doing at this point right is keeping warm in the tyres. The factory's all looking good. Car's behind Fairman on U-Hard, then Alonso on U-Hard.",45,en,False,False
clip_0956,"Everyone boxed behind Alonso and Perez, yeah. So cars in front still to pit are Franco, Ocon, Linblad and Hub. It's a double way of yellow where you are. So we are looking at plan A. How many loves to go?",41,en,False,False
clip_0957,"45, including this one. So we're going to keep monitoring mate, for now let's work to plan it. Anything I've got a 10th compared to the first 10th or half you would have. Your first 10th was spot on. Same again please. Absolutely spot on. And again you were 3-4 10ths quicker than all cars been.",56,en,False,False
clip_0958,"behind even the ones in clean air so even the ship didn't do the good thing. Ok so what's going to happen from now, safety car is still out staying out for at least another lap. We're going to stay in strat 1 until we get to 14 where we'll go to strat 10 once we get to restart.",59,en,False,False
clip_0959,"Now the stage you are keeping So in front of us is Lin Glad, Lawson is three cars bit That car turns two, it's near the track, no? So it looks like it will be one more lap Okay, so",40,en,False,False
clip_0960,"where we can this lap we want to avoid going above 50% throttle, where we can avoid 50% throttle and above. Remind you've got that red line on your dash to help guide you that. So the safety car is in this lap so let's maintain heart throttle until low. Where best? No, do I slip? Yes, one.",58,en,False,False
clip_0961,"Okay mate, so we are going to go strat 7 at turn 14. You can go strat 7 if cars go before. Reminder, less than 50% throttle. Batteries full. Charge level is high. Okay mate, charge level getting high. Keep up 50% throttle please. I'll pull it away. No be strat 7.",52,en,False,False
clip_0962,"14 and less cars pull away Stappen the car behind boost available if needed Fire a sighting for one Fire energy is good, the Stappen behind Can make good job on tyres Using boost down to turn one, press and hold the whole straight Stappen further back this time, good job Boost use is good",55,en,False,False
clip_0963,"Good job, Limp. Old parts in front. Staff are down. Offal to free right hand side on this straight. Ok mate, very good. Let's go to the airman. Overtake available. Increase management turn-off. What's the staff? First of all, little slack.",41,en,False,False
clip_0964,down on this straight this time good job keep it up yeah that wasn't fair one meal of the roof sorry that wasn't fair we've reported it let's focus you got this cars behind a Hulkberg and Limb Lab used parts a lot of torque under the,47,en,False,False
clip_0965,"reporting that time Okay, don't worry, we'll come back This is all the stuff over its face crazy Okay, so that happens because you lifted and then went back on power for turn 14 So we need to avoid that to stop spending it off",45,en,False,False
clip_0966,I think,2,en,False,True
clip_0967,"Gap behind stable one second. Reminders to keep one line under braking and being attacked. Gap 1.2 behind now. Tire management is all good. Only drift loss is 1.2. 30 laps to go. Gap behind stable 1.2. Only loss, drop on the front, turn 3. Focus, exit.",47,en,False,False
clip_0968,"Cap behind stable 1.3, time out of orbit. South-Frankfors. No, it's South-Frankfors. I want to go up to max 8-billar. Understood, 5 seconds. That's it. And I guess what he did is okay, right? Yeah. You see. Yeah. Well, it's like catching...",42,en,False,False
clip_0969,the,1,en,False,True
clip_0970,"I lost, right? Out of 10th gear. Understood, we're looking. One 10th, quicker sector one, two 10ths, quicker sector two, the max that time. Keep out. I can't hear you, can't hear you. Okay, may drive, we'll go, just head down and focus. Three 10ths quicker than the staff in sector two that time. Keep out. The oversteering 14 is all torque delivery. Half the...",65,en,False,False
clip_0971,"second quicker than the staff in the staff in the slump sector 2. Keep up. High management all good, 24 to go. In the staff in every sector another 4-10s up sector 2. Keep up. 1-1-1-1. Still 2-10s to lap quicker. Hülkenberg behind still needs to box. Everyone in front, we expect going to the end.",56,en,False,False
clip_0972,"Watch downkits into one, stay on line 4 to 6. Those downkits were spot on, same again. Gap in front, 4.7 now, we're railing them. Keep going. 21 laps to go. Gap 4.6 now, time management all good. Keep it up. 20 laps to go. Catching both cars.",48,en,False,False
clip_0973,in front three tenths every lap Peter I can't hear you on the bar street catching the cars in front three tenths every lap Peter still quicker than both cars in front well how do you think this tyre would be if there was a safety car not good enough problem ok mate still catching Peter,56,en,False,False
clip_0974,"and keep focused. So Lawton had your behinder within our safety carbonate window. Let's keep building the gap. 310s quicker than the cars in front, a second quicker than the cars behind. No driven losses to the cars in front. Main gain on for Staffordness turns 7 and 8. 15 laps to go.",53,en,False,False
clip_0975,still closing up that gap 2.5 now keep it up think about top right modify the turn nine think about top right turn nine another 1.2 seconds we'll be within the FIA overtake to the stop and keep it up keep going if there was a safety car up here we'd come out just in front of Lawson Hager we can very close to the trimpo,66,en,False,False
clip_0976,"OK. Top right looks good. 12 laps to go, gap 2 seconds. An important for Rastappen. Yeah, we think safety car window open for a soft tyre. 11 to go, what do you think? It's an 11 laps after this one. 11 laps after this one, yeah. Yes.",48,en,False,False
clip_0977,Copy. Wait some more.,4,en,False,False
clip_0978,"straight each lap, just keep it up. Uh, don't kiss you. Uh. Understood my ear trick, just gonna keep going with it. Keep going. Brake fires half a percent of rearwards, it will help turn 14. Batman's only gains on turn 1, he's turned 8-9, he's struggling with the fronts more than us. Harry's in front of him, he's gonna get a...",62,en,False,False
clip_0979,"I'm getting a lot of pc Understood, 8 to go Not lift Air is in front, has a blue flag for you 7 laps to go, no threats behind Yeah, fair, that's too long Okay mate, has that solid blue now 6 laps to go",45,en,False,False
clip_0980,"2.8 seconds, we're still catching them, let's go. Sherman gaining mid corner turn 3 and turn 8, we're happy to push the tyre if you can. I'm looking up. 5 left, go 2.7. Safety car windows are closed. Sherman struggling a little more, 7, 8, 9 that time, let's keep pushing.",51,en,False,False
clip_0981,"2.6 4 to go Just watch the front lockings this tyre gets older 2.4 3 laps to go I think to make one mistake, maybe a bit up 2 laps to go, 2.3 3.0 More lap after this, press and hold, boost into turn 1 this time",47,en,False,False
clip_0982,"Last lap, press and hold boost. Press and hold boost all the way to 14. Press and hold start, can you find it? I might as well check it. Strap 13, please. Strap 13. Pick up rubber. Oh man, I gave everything I had. I really wanted to get the P5 because...",52,en,False,False
clip_0983,"That's the third race was the 9th. Yeah, I tried everything to catch up, but I didn't do much. There was nothing more in it. Yes mate, we're disappointed with the 6th at race 2. I think that's a good sign. Yeah, I just put it by my...",48,en,False,False
clip_0984,I would get it. Still very good effort. Where did Franco finish? Franco finished.,14,en,False,False
clip_0985,Good the only way round. I'll just give you the quick running order Romano pickup and monitor drink as well So Anthony Lee one Russell Hamilton So behind,28,en,False,False
clip_0986,"You know at the start I had everything under control before the safety car, we had like a good gap Then after it was Flossed out with that, but anyway, it's been a very good weekend guys Thanks for the car That was very enjoyable",45,en,False,False
clip_0987,and see if we step forward so I'm glad we're able to be raised to with everything that's coming it's promising so yeah thanks for the weekend,27,en,False,False
clip_0988,"That's the same as the bigger one as well. More to come. So we are boxing now. It's a hot furmaid and they're not much. Okay, so when you come to a stop, you've got P1.",36,en,False,False
clip_0989,Thanks for watching guys!,4,en,False,False
clip_0990,"The clock just backs up Lewis in the race. I'm sorry, there wasn't a field. Come on, mate, we've reported him. I am supposed to be on your side, Max, trying to give you some help. The Chinese Grand Prix is underway!",42,en,False,False
clip_0991,"It's Hamilton, Antonelli, Leclerc and Russell the top four.",9,en,False,False
clip_0992,"That is bold stuff, not completed on the road, but real statement of intent for Oliver Bearman, who will surely have to give the place back to Isaac Hadjarni immediately. Have you okay with the car? Yes.",37,en,False,False
clip_0993,"But turns out destroy little books to my generations. Yeah, copy.",11,en,False,False
clip_0994,"have to move up to seventh. Oh, sorry, that's this. That's contact in turn three. I'm gonna just check on it.",21,en,False,False
clip_0995,"left rear. Copy that tires look okay, pressure is good. No major issues with the car at the moment, just north your tire, watch your front left.",27,en,False,False
clip_0996,"Yeah. 80 one if you can. Yeah. 25.5 ahead and behind George. 25 behind the clear. Kimmy Antonelli back to the lead. So look, look, we'll have overtake ahead.",29,en,False,False
clip_0997,"Russell trying to get the move done. Russell to the inside of turn number one. Dip entry, dip high speed available. Lewis point six behind. Good. So Lewis will have overtake. That is George Russell, disappeared.",36,en,False,False
clip_0998,"up to second place. Mercedes 1-2. Try to get through as efficiently as possible, Max, but without over-stressing them in the areas that we would want to avoid, please.",29,en,False,False
clip_0999,"Off the road goes Lance Troll, the Aston Martin coming to a halt in the first",16,en,False,False
clip_1000,"Turns on the racetrack. Safety car, safety car. Safety car window is closed. All in the top four. So they just had to. We've seen the medium tyres going away. It's lap 11, so...",34,en,False,False
clip_1001,"could well be a two stop. But I was with the safety code for this only thing you just watch the delta please make sure the delta just positive. Very frustrating. Right. Let's just focus on ourselves here, buddy. Antonelli back out in front. Colopinto Ocon.",46,en,False,False
clip_1002,"Hamilton then Arvid Lindblad listed as P6, Charles Leclerc in seventh. Man, the safety car is so slow. Yeah, copy. Well, see what we can do. Look at Ollie, the safety car in this lap. It's in a very good position, Ollie. Copy.",43,en,False,False
clip_1003,I'm going to let him... I'm going to let him live.,11,en,False,False
clip_1004,Thank you for watching!,4,en,False,False
clip_1005,"and focus on turn seven and eight, they will help later on. Overtake enabled, if you're clerked behind, we'll have overtake.",21,en,False,False
clip_1006,George Russell passed by both Ferraris at the start of the hard tyre stint. We're gonna f***ing grab us. Hamilton knows how to win around here. Can he now take the lead like he did yesterday? That's the aim. Well done.,41,en,False,False
clip_1007,and now focus on tires.,5,en,False,False
clip_1008,Good job. More saving. Turn seven. Russell finally makes headway. Surprises Ocon with a move down the inside at turn six. George Russell looking for the move to the inside. Oliver Bearman claiming seventh.,34,en,False,False
clip_1009,into the braking zone.,4,en,False,False
clip_1010,the cars ahead still have to stop call it an Estaban.,11,en,False,False
clip_1011,"Colopinto, Ocaron, Bearman and Gasly is how they begin things. That's not how they're going to end things when it comes down to the end of this super long back straight.",31,en,False,False
clip_1012,"Keep position, keep position.",4,en,False,False
clip_1013,"Yeah, that wasn't fair. One meal of the roof. I'm sorry, that wasn't fair. Copy that mate, we've reported him. Now mate, let's focus. You've got this.",27,en,False,False
clip_1014,and,1,en,False,True
clip_1015,"What are we fighting on this? On to game. No dude, what the f***? Okay, I don't know.",18,en,False,False
clip_1016,"worry or come back. It's honest. I have no words. Okay, so that happened because you lifted and then went back on power for 10 14. So we need to avoid that to stop spending energy. You know, I'm fighting. No, you're fighting. Yes, mate. You just got to keep this consistent as you can. The three cars in front of all got to box anyway.",66,en,False,False
clip_1017,"Well, that's late on the brakes in second position for Charles Leclerc, who gets past Lewis Hamilton. What the fuck's he doing? Lewis will have overtake. The front just backs up Lewis.",32,en,False,False
clip_1018,"this. I'm right. Hamilton trying to come back very brave. How's the grip out there? Oh, it's close between the Ferrari's for the second day in a row and Charlotte Clare hangs onto it. Yeah, but 3.8 Ferrari's a bachelor. Hamilton's",41,en,False,False
clip_1019,trying to retake second place gets to the inside. He's got it. Leclerc is going to come back through though. Sri Karz battling hard gap at 6.9. Amazing commitment.,29,en,False,False
clip_1020,from Lewis Hamilton and he retakes seconds. Shalekler gets by.,10,en,False,False
clip_1021,And now George Russell gets through past Hamilton so he's invited his time and he gets to the podium,19,en,False,False
clip_1022,"Okay, we have gas coming now, watch out. Okay, we're good. Hold us three behind. Alright, bring two lanes, I'll be rest. Bam, they're just mopping all the reds.",29,en,False,False
clip_1023,is,1,en,False,True
clip_1024,"I don't fuck up. Alright mate, that's good, let's focus now. I want to go up to fucks every, every one. Understood, 5 seconds.",24,en,False,False
clip_1025,"George Russell's moving ahead. It's a Mercedes one to a boost available early press look will have overtake Yeah, but 8.2 You're the fastest metal track George 36 to Hello Peter has pitted he's been",35,en,False,False
clip_1026,"You stand your count. Oh, they were racing. Oh, God, I'm gonna exit here.",14,en,False,False
clip_1027,I'm sorry. I'm sorry. I'm sorry.,6,en,False,False
clip_1028,"For us, Tyropus is still OK. Might be slight error damage. Yeah, that was my vote. Understood. Just trying to race. Axel, I've made loss to... ...car head and car behind. It's actually breaking and exit of turn six. Well, car behind six.",43,en,False,False
clip_1029,I am supposed to be on your side max and try to give you some help and some information nothing further me That's it Have no power give me something I come out of last corner. I've got no power On the class,43,en,False,False
clip_1030,big lock up at the hairpin and it off he goes and Hamilton gets by Charlotte Claire building up pulling alongside and he gets past these teammate Charlotte Claire back up to third place how long for not very long no,41,en,False,False
clip_1031,grip on the inside but it's a long first turn Hamilton coming back. Chalet Claire will try and hang on to it no chance of it.,26,en,False,False
clip_1032,I'm glad. Try mode FW and boost on the main straight.,11,en,False,False
clip_1033,"Please Let's retire the car please retire the car Anything that I need to press No, I need to go somewhere to vector the pits. Let's probably back home",29,en,False,False
clip_1034,I'm not sure what's going on.,6,en,False,False
clip_1035,"So can we just be careful on the kerbs now a little bit of vibration on that tire? Yeah, it's fucking fast. So close to lighting it up around the hairpin. Here comes the history boy, the second youngest driver to win a Formula One Grand Prix.",47,en,False,False
clip_1036,"Kimmy Antonelli wins! Yes Kimmy, come on my son! Yes! Yes man! We did it! We did it! We did it man! Well done there mates first race win. This is one you're gonna remember forever though. Thank you everyone. Thank you so much",44,en,False,False
clip_1037,"You made me achieve one of my dreams. Thank you. No, well done mate. Yeah, I've got this one ticked off. The few more to do as well. He's too young. We shouldn't put him in a Mercedes. Put him in a smaller team. You need the experience. Look at the mistakes he make. Here we go, Kimi. Victory. Thanks Otto. And congratulations to the Club of the Mercedes.",69,en,False,False
clip_1038,"the Grand Prix winners there isn't many and now you're part of it. It was a lot of mega-race, really really happy. Thank you Thomas, thank you everyone. George Russell makes it a Mercedes one too and Lewis Hamilton finally has a Ferrari Grand Prix podium. Well done Lewis, sorry there is",52,en,False,False
clip_1039,"Kled as smart as we wanted. Thank you. Fantastic job. Fantastic job guys. Really well done. Really cool for the hard work. We gotta keep up. Keep pushing. Back at my Ronello, we got work to do but I believe in you. Let's keep pushing. Close the Ferrari. Thank you.",50,en,False,False
clip_1040,"What a drive, well done man, excellent work. Yehey! That was amazing, good job mate. Nice work everyone, that was awesome, great work, incredible work. Yeah well done Ali, good job. Good job, great job everyone, that was incredible. That was pushing flat out there.",45,en,False,False
clip_1041,"Oh, Jesus. Yeah, well done. Very well managed, Jolly. I can job. Oh, Rona, when you told me stop managing tires, I wanted to kill you first. Copy. I wasn't managing since, I guess, lap 5. And before I forget, this one is dedicated to my mom. It's Mother's Day today.",51,en,False,False
clip_1042,"Happy Mother's Day, Mum. That also to all of the Mums out there. Thank you for what you do. Okay, Ollie. Yeah, so Antonely won. Russell, P2, then Hamilton, McLaren, then you. Nice, first Ferrari podium for Hamilton. That's cool. When you gonna get there? Podium. Yep. Okay, box, box. Well, I'm trying, man.",54,en,False,False
clip_1043,"Stop saving tyres, sorry that you would get there. Yeah, exactly. If I wasn't saving tyres, I would have been able to win, probably. Grand Prix pole is one thing. Grand Prix victory is something...",35,en,False,False
clip_1044,"special, 160 names on the Honour Board. The newest, Kimmy Antonelli.",11,en,False,False
clip_1045,and stroll now on the main straight watch out for stroll he's closing his lap first car pushing is piastri now 3 behind you piastri 2 behind you let him go just work the tires,35,en,False,False
clip_1046,"You're in phase with cars around you, first car pushing is now lean blood, is pie behind you. Lean blood is tree behind your pushing, followed by a Holkenberg. You can work with your front left, your front left, you can let lean blood go.",45,en,False,False
clip_1047,"I will work your brakes, let lean block go. And next car pushing is Holkenberg, there is three behind you pushing. Mode push and good to go. It will be purple button on, purple button on. What's for Colapinto is the first car.",43,en,False,False
clip_1048,"pushing is now in the main straight, he is 5 behind you pushing and it's a fast in-lub, fast in-lub Colapinto 3 behind you pushing I want to be from the meters of 5 speed copy that and the deployment felt quite weak",43,en,False,False
clip_1049,"on the back street. Copy that, Saku. And we are boxing, box, box, box. Way bridge, way bridge. We'll be ignition off.",22,en,False,False
clip_1050,"I cannot turn the car. Yeah, it's going now. What do you think of Flap?",15,en,False,False
clip_1051,"of the clicks. Click, click some.",6,en,False,False
clip_1052,I went deep into tank 1 with the understood,9,en,False,False
clip_1053,"Copy that, that's going on. And we will have only one more run. We try to go out and sync with the others.",23,en,False,False
clip_1054,promise,1,en,False,True
clip_1055,"It says I want to start the dinner, I think it's fucked up.",13,en,False,False
clip_1056,"So we're trying to change stride, it's gone wrong, so we're at the moment I see set. And they are clear on exit. Are we okay on the stride? We've seen 13, but on the feeling it says 6. We are good on the strides. Just think about your values.",50,en,False,False
clip_1057,"When you are good on tyres, just a bit of more work on the front left, all good. No threats from behind, car ahead is Bortoletto, 5 seconds ahead of you. We need to sync gear number 7 and 8, so nice straight line here on the main straight.",49,en,False,False
clip_1058,and gap to Portoletto is 5 seconds and there are few cars bouncing ahead so take more gap go to strut 7 on the wheel on the wheel just look at the wheel don't look at the dash and it's gonna be mode push,44,en,False,False
clip_1059,"Yeah, I got no deployment. Mode slow. Let's check a flag for us. Yeah, I got no deployment at all. Copy that, Sergio. Yeah, it was a half run. At the moment we are P22. And...",36,en,False,False
clip_1060,"We are P22, stroll ahead of us, 359, then Valtteri did 354, Penanda 352, Albon 347 and Science 343. Loss on P16 at 34.1.",24,en,False,False
clip_1061,and keep your Delta negative target negative tree.,8,en,False,False
clip_1062,,0,en,True,True
clip_1063,"Maximum softness around soft, it lasts on the heart.",9,en,False,False
clip_1064,Lin-Bland-Oconen-Kolatintosunhar.,1,en,False,True
clip_1065,"You can select K2, K21.",5,en,False,False
clip_1066,"Remember, we will start the engine, then pit limiter on.",10,en,False,False
clip_1067,"Yeah, it's gonna be okay, but no, they bought",9,en,False,False
clip_1068,"Yeah, that's good. Limiter on, please. Maximise the cooling of the car. Remember low RPM, low RPM. Okay, button off. Sergio, you were 4% overengaged on that start. 4% overengaged.",30,en,False,False
clip_1069,"OK, ready? Just two burnouts, two burnouts. Mode raise and K button on. K button off. Parts are flying away from the car. No meter issues with the car, the moment, stroll five ahead. Just north of your tyre, watch your front left.",43,en,False,False
clip_1070,"It's like strut 3, strut 3. And we want strut 3, you have changed the high speed. Here is strut 4, we want strut 3. I'm in strut 2 now. You see strut 3? And we see strut 3.",39,en,False,False
clip_1071,"You see you are in strat 2, we want strat 3. I was in strat 3. Now you are good, now you are good. Lance is 4.3 ahead of you. Red is latched. So Valterie and Lance are lapping 41.8.",40,en,False,False
clip_1072,"Consider mid-eight. Is the deployment okay? So far the deployment is good. The other cars have got overtakes, so just get closer to them and you will get the same as them. One bigger base. The last is lap being forty-four.",41,en,False,False
clip_1073,"418, Fortas 40.9 and Fernando 40.4 Gap 2 Lans is 3 seconds, to Fortas 5 seconds and Alonso 6 and suggest Blue button for corner 14, Gap 2 Lans is 3.1 Fernando was lapping 41.8",35,en,False,False
clip_1074,"Main loss to Valter is corner 12 exit, so N11 for better 12. Entry 4. The energy hits all over the place, I'm losing a lot of time with an LT. Copy that, Fernando is lapping 41.6, Lanzis 40.9.",39,en,False,False
clip_1075,"Yeah, please check the NIT. We are on it, we are on it. And we think the Aero has shifted one compound step rearward for info. We don't know, we can check. The Aero has shifted a bit more rearward, so it's more understeering.",44,en,False,False
clip_1076,"and suggest P-Ball 2. Fernand is lapping 41-1, lands 41-1. P-U-9, position 5. P-U-9, position 5. And suggest N-33 for the front left. Safety car windows is open.",28,en,False,False
clip_1077,"And Fultery is 5 seconds ahead of you. Safety car. B-U9, position 5. Yes, I'm there. Yeah, yeah, confirmed, that's good. Oh, they see, watch your Delta, keep it positive. Keep it positive.",33,en,False,False
clip_1078,"We are boxing right? Stay out, stay out. So we think the air balance migrated between awards. Yeah, I think we compensate for it. I was a bit shy with the flap. Keep looking at your...",36,en,False,False
clip_1079,"Safety Car Delta, you are just ok now. M44 is double yellow in corner 3 still, so it should be a bit longer. Marchet on track, corner 2. Recovery vehicle on track, corner 2. And ahead, Anton Elias Boxed, Colapinto Con still on...",43,en,False,False
clip_1080,"new tires. And box box box box. Yarn the right switches. Watch for double yellow, track is clear. Watch for double yellow here, look at your Delta. Keep watching your Delta.",31,en,False,False
clip_1081,here so nurse your tires now you can discard your delta and catch up car ahead is bought the seven seconds ahead of you just nurse your front left so the entire field is now on hard tires cool up into no con still on,45,en,False,False
clip_1082,"used so Colapinto, Con, Limblatt, Holkeberg and Alonso. The 4-info track is clear now in sector 3 and sector 3. The straw's car is fully recovered for info. Safety car in the slab.",33,en,False,False
clip_1083,"Such as P-Ball 2. I start a little bit there. The ref is a little bit weak. Copy that, yeah. So that has a mean. And he shoot with the front-left. Yeah, we saw that and we've done.",38,en,False,False
clip_1084,"plus two turns there. No, I mean on the far way. Yeah, so we saw the graining and now you got a bit more weak, you got a bit more weak than what we expected. Yeah, but the heart is more robust on the front. Yes, yes, yes.",48,en,False,False
clip_1085,and select mode race mode race boost is available boost is available overtake available plus 1% on ray balance alone so it's losing overtake from vottas and captain vottas at 0.9,31,en,False,False
clip_1086,"you have overtake. So just mid four for mid corner, understand? Up to Bottas is 0.9, you will still get overtake if you stay there. And you have overtake to Bottas and Alonso has lost history. We power over this one? Yes we have, yes we have.",47,en,False,False
clip_1087,"I think the engine copied us. Yeah, you are pushing a bit too much into corner 8. No, no, no, I look forward. Yeah, I see. I see. I'm forward. We see, we're on it. What's going on?",38,en,False,False
clip_1088,why are you still no yeah we see we see that we see that why was that so we see that and we are looking into it should be sold should be sold now no overtake this lap,38,en,False,False
clip_1089,"What was the pace for Bottas? So Bottas is running 40.0 You're doing a good job in the high speeds, Sergio. You will get him back. Yeah, see if it works. I need the mushroom now. He disappeared the mushroom. I don't know what happened.",45,en,False,False
clip_1090,"I might have helped your ties as well, head down now. Yeah, don't try to beat the city. We used those three seconds. Yeah, so that, head down.",28,en,False,False
